"scenario","disease","subperiod","age","d_base_mean","d_base_median","d_base_lci","d_base_uci","d_crisis_mean","d_crisis_median","d_crisis_lci","d_crisis_uci","d_excess_mean","d_excess_median","d_excess_lci","d_excess_uci"
"escalation","RSV","months 4 to 6","10 to 14yo",0.00918534323391442,0.00906099552931006,0.00758978867541543,0.0110509202788653,0.077349612880999,0.0556777637530759,0.0114497882110603,0.212811403356243,0.0681849238377239,0.0466156199337614,0.00387688532469949,0.201785744516322
"status quo","RSV","months 4 to 6","10 to 14yo",0.0091853432001502,0.00906099549600292,0.00758978864751628,0.0110509202382435,0.0555001515232667,0.0496771253498011,0.00867435738433511,0.173001954289794,0.0463305950782062,0.0403309638753469,0.00109748784205167,0.161970385356754
"ceasefire","COVID-19","months 4 to 6","10 to 14yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 4 to 6","10 to 14yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 4 to 6","10 to 14yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 4 to 6","10 to 14yo",0.0333116010403237,0.0328606411773578,0.0275251567521512,0.0400773099146459,0.123271912078017,0.0947991906832151,0.0196511884022496,0.546789463486786,0.0899754564361656,0.0619534148274386,-0.00786168396734239,0.506731490702168
"escalation","Influenza, para-influenza","months 4 to 6","10 to 14yo",0.0333116010439322,0.0328606411809175,0.0275251567551329,0.0400773099189873,0.280516403097588,0.201921191830125,0.0415238458935429,0.771782652609861,0.247279706620741,0.169056386256268,0.0140599272058371,0.731796955922354
"status quo","Influenza, para-influenza","months 4 to 6","10 to 14yo",0.0333116009214827,0.0328606410601257,0.0275251566539537,0.0400773097716679,0.201277062635466,0.180159253554292,0.0314584577996567,0.627409551756759,0.168022714020613,0.146264428461674,0.00398015362234985,0.58740242150285
"ceasefire","rotavirus","months 4 to 6","10 to 14yo",0.0192794913543747,0.0190184928881438,0.0159305168487257,0.0231952270643099,0.284948252949755,0.231822982356511,0.0383591065340553,0.960347125888348,0.265678125212694,0.212813588387269,0.022435774973368,0.937164893140672
"escalation","rotavirus","months 4 to 6","10 to 14yo",0.0192794913564631,0.019018492890204,0.0159305168504514,0.0231952270668225,0.586726836724168,0.525192392561372,0.0659515123659909,1.19599956611051,0.567492158414441,0.506217921539786,0.0500565821141816,1.17285994122415
"status quo","rotavirus","months 4 to 6","10 to 14yo",0.019279491285594,0.0190184928202943,0.0159305167918928,0.0231952269815597,0.474124519364886,0.443126393337128,0.0535830397225622,1.09824070721045,0.454879369468312,0.424141694123583,0.0376797586541178,1.07508857626919
"ceasefire","other viral gastroenteritis","months 4 to 6","10 to 14yo",0.0385589827087494,0.0380369857762876,0.0318610336974515,0.0463904541286198,0.569896505899509,0.463645964713022,0.0767182130681106,1.9206942517767,0.531356250425388,0.425627176774538,0.044871549946736,1.87432978628134
"escalation","other viral gastroenteritis","months 4 to 6","10 to 14yo",0.0385589827129263,0.0380369857804079,0.0318610337009028,0.0463904541336451,1.17345367344834,1.05038478512274,0.131903024731982,2.39199913222103,1.13498431682888,1.01243584307957,0.100113164228363,2.34571988244831
"status quo","other viral gastroenteritis","months 4 to 6","10 to 14yo",0.0385589825711881,0.0380369856405885,0.0318610335837855,0.0463904539631193,0.948249038729773,0.886252786674256,0.107166079445124,2.19648141442089,0.909758738936625,0.848283388247166,0.0753595173082356,2.15017715253839
"ceasefire","bacterial gastroenteritis","months 4 to 6","10 to 14yo",0.0385589827087494,0.0380369857762876,0.0318610336974515,0.0463904541286198,0.569896505899509,0.463645964713022,0.0767182130681106,1.9206942517767,0.531356250425388,0.425627176774538,0.044871549946736,1.87432978628134
"escalation","bacterial gastroenteritis","months 4 to 6","10 to 14yo",0.0385589827129263,0.0380369857804079,0.0318610337009028,0.0463904541336451,1.17345367344834,1.05038478512274,0.131903024731982,2.39199913222103,1.13498431682888,1.01243584307957,0.100113164228363,2.34571988244831
"status quo","bacterial gastroenteritis","months 4 to 6","10 to 14yo",0.0385589825711881,0.0380369856405885,0.0318610335837855,0.0463904539631193,0.948249038729773,0.886252786674256,0.107166079445124,2.19648141442089,0.909758738936625,0.848283388247166,0.0753595173082356,2.15017715253839
"ceasefire","Hib disease","months 1 to 3","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","12 to 59mo",3.03484093968935,2.99375641022981,2.50766909947308,3.65122831335408,15.5596677810224,11.8622052733044,2.33916993660119,54.4154911907877,12.5268293501227,8.94161648432553,-0.167117238509324,50.7675977307103
"escalation","pneumococcal disease","months 1 to 3","12 to 59mo",3.0348409456012,2.99375641606163,2.50766910435801,3.65122832046666,21.0042996557089,14.4316870116328,3.49375070185739,66.9634492306269,17.975122585784,11.4432648261468,0.990203969729794,63.3207124055939
"status quo","pneumococcal disease","months 1 to 3","12 to 59mo",3.03484070173128,2.99375617549313,2.5076689028499,3.65122802706585,19.1231960653583,14.642765904007,2.97094320720107,61.1364264645429,16.0927611392077,11.6531844508407,0.466393807679911,57.4920472221598
"ceasefire","RSV","months 1 to 3","12 to 59mo",6.60198987472134,6.51261463137586,5.45518079295699,7.94287833665741,33.8484853690068,25.8050292132404,5.08862788646656,118.375403854392,27.2508517498573,19.4515833502632,-0.363546669646181,110.43978015414
"escalation","RSV","months 1 to 3","12 to 59mo",6.60198988758199,6.51261464406241,5.45518080358366,7.9428783521301,45.6927319778406,31.394677157512,7.6003017017505,145.672218934238,39.1030632796091,24.8936665931854,2.15408870249857,137.747812972585
"status quo","RSV","months 1 to 3","12 to 59mo",6.6019893570676,6.51261412072992,5.45518036522311,7.94287771386629,41.6005811522794,31.8538579639909,6.46298681285134,132.996119571549,35.0081761149016,25.3503255299389,1.01459261197745,125.068140696874
"ceasefire","COVID-19","months 1 to 3","12 to 59mo",0.519215464646636,0.512186521951766,0.429024322044438,0.624670038042636,2.66202423692683,2.029444226274,0.400196659283287,9.30966897576248,2.14315137130015,1.52977557963098,-0.0285912363670576,8.68556948076575
"escalation","COVID-19","months 1 to 3","12 to 59mo",0.519215465658065,0.512186522949503,0.429024322880176,0.62467003925949,3.59351854744401,2.46904375757722,0.597727996318014,11.4564351468714,3.07527208540077,1.95776984094281,0.169408949086744,10.8332178742757
"status quo","COVID-19","months 1 to 3","12 to 59mo",0.519215423935603,0.512186481791864,0.429024288405179,0.624669989063042,3.27169012410255,2.50515616918597,0.508283527348082,10.4595195281871,2.75322846185024,1.99368391935413,0.0797929388640799,9.83602126278013
"ceasefire","Influenza, para-influenza","months 1 to 3","12 to 59mo",0.43456566604061,0.428682680321307,0.35907875044467,0.522827553532829,2.22802365165232,1.69857572035773,0.334950978216776,7.79187596390874,1.79374472932686,1.28037007547037,-0.0239298913857099,7.2695259354799
"escalation","Influenza, para-influenza","months 1 to 3","12 to 59mo",0.434565666887142,0.428682681156379,0.359078751144153,0.522827554551294,3.00765267471779,2.066505560895,0.500277981912264,9.5886461576015,2.57389803086433,1.6385867001526,0.141789522473534,9.06703451928507
"status quo","Influenza, para-influenza","months 1 to 3","12 to 59mo",0.434565631966862,0.428682646708836,0.359078722289756,0.522827512538576,2.7382932417599,2.09673041988253,0.425416006724332,8.75426172701704,2.30435848265843,1.66864556100659,0.0667839730975764,8.23241490728457
"ceasefire","rotavirus","months 1 to 3","12 to 59mo",0.31416681101524,0.309913739484023,0.259593968751311,0.377975247563526,5.0695132845633,4.23363987079552,0.776430495615683,15.806157616906,4.75564346331917,3.92399920502824,0.516993438188169,15.4287913926111
"escalation","rotavirus","months 1 to 3","12 to 59mo",0.314166811627235,0.309913740087733,0.259593969256999,0.37797524829982,9.0010179557481,8.19416595474844,0.951434256627258,19.1365865491487,8.68771209709935,7.88507395563088,0.692290760863246,18.7599813149153
"status quo","rotavirus","months 1 to 3","12 to 59mo",0.314166786381815,0.309913715184076,0.259593948396874,0.377975217926961,8.12306380702302,7.66739629962131,0.884418540643491,18.0703714857749,7.80960255129153,7.35816452723473,0.62517094609563,17.6935820010919
"ceasefire","other viral gastroenteritis","months 1 to 3","12 to 59mo",0.62833362203048,0.619827478968046,0.519187937502622,0.755950495127052,10.1390265691266,8.46727974159103,1.55286099123137,31.612315233812,9.51128692663835,7.84799841005648,1.03398687637634,30.8575827852221
"escalation","other viral gastroenteritis","months 1 to 3","12 to 59mo",0.628333623254471,0.619827480175467,0.519187938513998,0.75595049659964,18.0020359114962,16.3883319094969,1.90286851325452,38.2731730982974,17.3754241941987,15.7701479112618,1.38458152172649,37.5199626298306
"status quo","other viral gastroenteritis","months 1 to 3","12 to 59mo",0.628333572763629,0.619827430368151,0.519187896793748,0.755950435853923,16.246127614046,15.3347925992426,1.76883708128698,36.1407429715497,15.6192051025831,14.7163290544695,1.25034189219126,35.3871640021837
"ceasefire","bacterial gastroenteritis","months 1 to 3","12 to 59mo",0.62833362203048,0.619827478968046,0.519187937502622,0.755950495127052,10.1390265691266,8.46727974159103,1.55286099123137,31.612315233812,9.51128692663835,7.84799841005648,1.03398687637634,30.8575827852221
"escalation","bacterial gastroenteritis","months 1 to 3","12 to 59mo",0.628333623254471,0.619827480175467,0.519187938513998,0.75595049659964,18.0020359114962,16.3883319094969,1.90286851325452,38.2731730982974,17.3754241941987,15.7701479112618,1.38458152172649,37.5199626298306
"status quo","bacterial gastroenteritis","months 1 to 3","12 to 59mo",0.628333572763629,0.619827430368151,0.519187896793748,0.755950435853923,16.246127614046,15.3347925992426,1.76883708128698,36.1407429715497,15.6192051025831,14.7163290544695,1.25034189219126,35.3871640021837
"ceasefire","Hib disease","months 4 to 6","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","12 to 59mo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","12 to 59mo",3.04842832734111,3.00715985696363,2.51889626848589,3.66757534948696,11.2795901432839,8.67428758746712,1.7981172456021,50.032168227371,8.23299688975729,5.66890451893418,-0.719365282656887,46.3672978403043
"escalation","pneumococcal disease","months 4 to 6","12 to 59mo",3.04842833009335,3.00715985967861,2.51889627076005,3.66757535279819,25.6572008621555,18.4685548506375,3.7979442303386,70.5904621664838,22.6175518551478,15.4628199573993,1.28599769468892,66.93414443183
"status quo","pneumococcal disease","months 4 to 6","12 to 59mo",3.0484282169159,3.00715974803331,2.51889617724227,3.66757521663398,18.4138577013936,16.4818922489256,2.87798101702872,57.3986427229805,15.3718000371466,13.3812119389083,0.364130087747428,53.7393567132228
"ceasefire","RSV","months 4 to 6","12 to 59mo",0.597393907295689,0.589306614396,0.493622654797926,0.718726810363419,2.21043688905345,1.69988138097486,0.352373148317686,9.80469581644848,1.61340259720498,1.11092295996544,-0.140972458865089,9.08649909172128
"escalation","RSV","months 4 to 6","12 to 59mo",0.59739390783504,0.589306614928049,0.493622655243588,0.718726811012314,5.02798617105173,3.61924275711947,0.744274918030316,13.8334602238216,4.43231272817711,3.03021538978336,0.25201418734799,13.1169395438933
"status quo","RSV","months 4 to 6","12 to 59mo",0.5973938856559,0.589306593049161,0.49362263691711,0.718726784328508,3.6085238750609,3.22992078308111,0.563991716474175,11.2482878938665,3.01237841283565,2.62228716773162,0.0713577858899805,10.5311855274847
"ceasefire","COVID-19","months 4 to 6","12 to 59mo",0.228204726138132,0.22511537681797,0.188564063640478,0.274553946607182,0.84438782979149,0.649355409011008,0.134606692214668,3.74539796327858,0.616320476906827,0.424373042214496,-0.0538515391192352,3.47104650960942
"escalation","COVID-19","months 4 to 6","12 to 59mo",0.228204726344164,0.225115377021213,0.188564063810721,0.274553946855061,1.92069285136389,1.38255226933049,0.28431333457929,5.28438767681876,1.69314534336482,1.15754356500792,0.096269526529011,5.01067647297411
"status quo","COVID-19","months 4 to 6","12 to 59mo",0.228204717871723,0.225115368663469,0.188564056809999,0.274553936661836,1.37845765183471,1.23383111000838,0.215445075067461,4.29685074955431,1.15072983224337,1.00171481104767,0.0272587044962719,4.02291734123757
"ceasefire","Influenza, para-influenza","months 4 to 6","12 to 59mo",0.0309837499328586,0.0305643036382486,0.0256016686991127,0.0372766636726325,0.114643994484026,0.0881641057607542,0.0182757831594779,0.508519152329119,0.0836788959551283,0.0576178611229179,-0.00731151650452666,0.471269981472525
"escalation","Influenza, para-influenza","months 4 to 6","12 to 59mo",0.0309837499608319,0.0305643036658432,0.0256016687222269,0.0372766637062874,0.260775786775189,0.187711510216985,0.0386017126387196,0.717470444620532,0.229881268484535,0.157161689687732,0.0130706799399242,0.680308201588759
"status quo","Influenza, para-influenza","months 4 to 6","12 to 59mo",0.030983748810514,0.0305643025310978,0.0256016677717268,0.0372766623223356,0.187155576925388,0.167519381473026,0.0292513500623805,0.583390849856554,0.156236577418329,0.136004550540093,0.00370096140381841,0.546198437739707
"ceasefire","rotavirus","months 4 to 6","12 to 59mo",0.315573377729414,0.311301264629709,0.260756205572146,0.379667493158427,4.66358063086469,3.79411054152962,0.627800958235879,15.7174371445934,4.3482448891292,3.48303270094732,0.367197125406918,15.3381933631454
"escalation","rotavirus","months 4 to 6","12 to 59mo",0.315573378014326,0.311301264910764,0.260756205807567,0.379667493501206,9.59867462207276,8.59198961876437,1.07894691091548,19.5661932686266,9.2841315836871,8.2816894011841,0.818922143833934,19.1879057042552
"status quo","rotavirus","months 4 to 6","12 to 59mo",0.315573366298194,0.31130125335324,0.260756196126603,0.379667479405484,7.75831156868702,7.25107536818229,0.876803244687366,17.9710038944357,7.44350142013536,6.94051987065867,0.616579594234206,17.5924077488604
"ceasefire","other viral gastroenteritis","months 4 to 6","12 to 59mo",0.631146755458829,0.622602529259418,0.521512411144291,0.759334986316855,9.32716126172939,7.58822108305923,1.25560191647176,31.4348742891868,8.69648977825841,6.96606540189464,0.734394250813836,30.6763867262907
"escalation","other viral gastroenteritis","months 4 to 6","12 to 59mo",0.631146756028653,0.622602529821528,0.521512411615133,0.759334987002412,19.1973492441455,17.1839792375287,2.15789382183097,39.1323865372533,18.5682631673742,16.5633788023682,1.63784428766787,38.3758114085105
"status quo","other viral gastroenteritis","months 4 to 6","12 to 59mo",0.631146732596388,0.62260250670648,0.521512392253207,0.759334958810968,15.516623137374,14.5021507363646,1.75360648937473,35.9420077888714,14.8870028402707,13.8810397413173,1.23315918846841,35.1848154977207
"ceasefire","bacterial gastroenteritis","months 4 to 6","12 to 59mo",0.631146755458829,0.622602529259418,0.521512411144291,0.759334986316855,9.32716126172939,7.58822108305923,1.25560191647176,31.4348742891868,8.69648977825841,6.96606540189464,0.734394250813836,30.6763867262907
"escalation","bacterial gastroenteritis","months 4 to 6","12 to 59mo",0.631146756028653,0.622602529821528,0.521512411615133,0.759334987002412,19.1973492441455,17.1839792375287,2.15789382183097,39.1323865372533,18.5682631673742,16.5633788023682,1.63784428766787,38.3758114085105
"status quo","bacterial gastroenteritis","months 4 to 6","12 to 59mo",0.631146732596388,0.62260250670648,0.521512392253207,0.759334958810968,15.516623137374,14.5021507363646,1.75360648937473,35.9420077888714,14.8870028402707,13.8810397413173,1.23315918846841,35.1848154977207
"ceasefire","Hib disease","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","15 to 19yo",0.309680154719047,0.305487821844794,0.255886674175579,0.372577334847012,1.58794847449082,1.21060237486658,0.238724976951698,5.55339596199286,1.27841310665708,0.912527774488344,-0.0170549835147682,5.18103667883034
"escalation","pneumococcal disease","months 1 to 3","15 to 19yo",0.309680154812285,0.30548782193677,0.255886674252622,0.372577334959187,2.14395993967977,1.47307738520708,0.356615629503954,6.83512209054888,1.83471923173717,1.16801306640309,0.101070034873784,6.46313972343761
"status quo","pneumococcal disease","months 1 to 3","15 to 19yo",0.309680151085586,0.305487818260522,0.255886671173275,0.372577330475582,1.95190196286011,1.49458507940037,0.303243759979355,6.24018654677523,1.64254568796276,1.18940980389805,0.0476035859272617,5.86806163591386
"ceasefire","RSV","months 1 to 3","15 to 19yo",0.101510373059258,0.100136164000108,0.0838773533293457,0.122127503740291,0.520515246418305,0.396824584418784,0.0782519031318453,1.82035331375725,0.419052333199521,0.299118407827214,-0.00559047040219376,1.69829728540051
"escalation","RSV","months 1 to 3","15 to 19yo",0.101510373089821,0.100136164030257,0.0838773533545994,0.122127503777061,0.702770810413874,0.482861535164205,0.11689540010257,2.2404916257765,0.601404484060666,0.382864191656817,0.033129849584511,2.11855914711577
"status quo","RSV","months 1 to 3","15 to 19yo",0.101510371868243,0.100136162825216,0.0838773523452172,0.122127502307376,0.639815930745663,0.489911564130981,0.0994005806775815,2.04547709845082,0.538411722582753,0.389877850014534,0.0156040278745624,1.92349789522919
"ceasefire","COVID-19","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 1 to 3","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 1 to 3","15 to 19yo",0.584020270305216,0.576114024647815,0.482572106550078,0.702636938438489,2.99468365399214,2.28305338727032,0.450207168407108,10.4730502145912,2.4109364346868,1.72091982452411,-0.0321636886657538,9.77082449592832
"escalation","Influenza, para-influenza","months 1 to 3","15 to 19yo",0.584020270481052,0.576114024821271,0.48257210669537,0.702636938650038,4.04325574117366,2.778050319271,0.672535043541666,12.890234618079,3.46006421569194,2.20273497144053,0.190606172811741,12.1887197186622
"status quo","Influenza, para-influenza","months 1 to 3","15 to 19yo",0.584020263452938,0.5761140178883,0.482572100888086,0.702636930194487,3.68105703445236,2.81861129544269,0.571881988473511,11.7682563066044,3.09764756331567,2.24308669635745,0.0897747521017595,11.0664725864763
"ceasefire","rotavirus","months 1 to 3","15 to 19yo",0.0163369826443367,0.0161158187487423,0.0134991412630755,0.0196550839965545,0.263655268797564,0.220183160684395,0.040380600569195,0.822046713603001,0.247328089959339,0.204076532622199,0.0268874234527555,0.80240950250973
"escalation","rotavirus","months 1 to 3","15 to 19yo",0.0163369826492554,0.0161158187535944,0.0134991412671398,0.0196550840024722,0.468202999350884,0.42623324340133,0.049490443728488,0.995421547173719,0.451894728866468,0.410145193285302,0.0360097735952265,0.975807735695354
"status quo","rotavirus","months 1 to 3","15 to 19yo",0.0163369824526558,0.0161158185596562,0.0134991411046908,0.0196550837659424,0.422524104893038,0.398822394520248,0.0460033505969897,0.939936915245021,0.406209361685335,0.382728224151354,0.0325176971926343,0.920315547863833
"ceasefire","other viral gastroenteritis","months 1 to 3","15 to 19yo",0.0326739652886734,0.0322316374974845,0.0269982825261509,0.0393101679931089,0.527310537595127,0.44036632136879,0.0807612011383901,1.644093427206,0.494656179918679,0.408153065244397,0.0537748469055111,1.60481900501946
"escalation","other viral gastroenteritis","months 1 to 3","15 to 19yo",0.0326739652985108,0.0322316375071888,0.0269982825342795,0.0393101680049444,0.936405998701768,0.85246648680266,0.0989808874569759,1.99084309434744,0.903789457732936,0.820290386570603,0.0720195471904529,1.95161547139071
"status quo","other viral gastroenteritis","months 1 to 3","15 to 19yo",0.0326739649053115,0.0322316371193124,0.0269982822093815,0.0393101675318848,0.845048209786076,0.797644789040496,0.0920067011939794,1.87987383049004,0.812418723370669,0.765456448302708,0.0650353943852687,1.84063109572767
"ceasefire","bacterial gastroenteritis","months 1 to 3","15 to 19yo",0.0326739652886734,0.0322316374974845,0.0269982825261509,0.0393101679931089,0.527310537595127,0.44036632136879,0.0807612011383901,1.644093427206,0.494656179918679,0.408153065244397,0.0537748469055111,1.60481900501946
"escalation","bacterial gastroenteritis","months 1 to 3","15 to 19yo",0.0326739652985108,0.0322316375071888,0.0269982825342795,0.0393101680049444,0.936405998701768,0.85246648680266,0.0989808874569759,1.99084309434744,0.903789457732936,0.820290386570603,0.0720195471904529,1.95161547139071
"status quo","bacterial gastroenteritis","months 1 to 3","15 to 19yo",0.0326739649053115,0.0322316371193124,0.0269982822093815,0.0393101675318848,0.845048209786076,0.797644789040496,0.0920067011939794,1.87987383049004,0.812418723370669,0.765456448302708,0.0650353943852687,1.84063109572767
"ceasefire","Hib disease","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","15 to 19yo",0.311064638762423,0.306853563266531,0.257030664230835,0.374243012699334,1.15095220576712,0.885111099377858,0.183477146222897,5.10520627514923,0.840078924464732,0.578443946345264,-0.0734026285985249,4.73122852123015
"escalation","pneumococcal disease","months 4 to 6","15 to 19yo",0.311064638807393,0.306853563310893,0.257030664267994,0.374243012753438,2.6183355171747,1.88472910104703,0.387582898226913,7.2038066528491,2.30812481708907,1.57798327221389,0.131236272291567,6.83064024184243
"status quo","pneumococcal disease","months 4 to 6","15 to 19yo",0.311064637087609,0.306853561614391,0.257030662846948,0.37424301068436,1.87895419192532,1.68181600152349,0.293669831923289,5.85697044606823,1.56853274388167,1.36541387659724,0.0371556983752155,5.4835439204343
"ceasefire","RSV","months 4 to 6","15 to 19yo",0.00918530481906472,0.00906095763450608,0.0075897569334779,0.0110508740618182,0.0339860129528261,0.0261360959537817,0.00541782416058088,0.150749619075997,0.0248063586525951,0.0170806427534244,-0.00216747721914155,0.139706577735899
"escalation","RSV","months 4 to 6","15 to 19yo",0.00918530482039263,0.00906095763581601,0.00758975693457514,0.0110508740634158,0.0773157950049141,0.0556534209846358,0.0114447822710885,0.212718360490221,0.0681557058036524,0.0465956445976485,0.00387522403418052,0.201699276974429
"status quo","RSV","months 4 to 6","15 to 19yo",0.00918530476960982,0.00906095758572067,0.00758975689261363,0.0110508740023188,0.0554828959747976,0.0496616802380175,0.00867166044044981,0.172948166263536,0.0463165836803484,0.0403187668988157,0.00109715593742637,0.161921401925685
"ceasefire","COVID-19","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 4 to 6","15 to 19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 4 to 6","15 to 19yo",0.0416393271606135,0.0410756296893448,0.0344063020496254,0.0500964278850832,0.154067256351725,0.118481582436098,0.0245603773815831,0.683386434276488,0.112453544432737,0.0774309057492793,-0.00982572650759365,0.633325514114741
"escalation","Influenza, para-influenza","months 4 to 6","15 to 19yo",0.0416393271666332,0.0410756296952831,0.0344063020545995,0.0500964278923256,0.350492198822897,0.25229113781578,0.051882114165523,0.964306528743324,0.308967180482724,0.211229929532019,0.017567377954077,0.91435421550361
"status quo","Influenza, para-influenza","months 4 to 6","15 to 19yo",0.0416393269364218,0.0410756294681882,0.0344063018643773,0.0500964276153574,0.251518104496408,0.225129050315735,0.0393108463157574,0.784018104867728,0.209964875289172,0.182775243574687,0.00497368741970156,0.734030972504548
"ceasefire","rotavirus","months 4 to 6","15 to 19yo",0.0164100202330983,0.0161878675822357,0.0135594917420881,0.0197429557886269,0.242503249703012,0.197291353764541,0.0326452536343598,0.817296812526649,0.226105036289135,0.181114738319545,0.0190939382399928,0.79757301058503
"escalation","rotavirus","months 4 to 6","15 to 19yo",0.0164100202354707,0.0161878675845759,0.0135594917440484,0.0197429557914812,0.499184849173082,0.446831589861039,0.0561112832966103,1.01755165377005,0.48282426234521,0.430691932794737,0.0425883106514255,0.997873235002904
"status quo","rotavirus","months 4 to 6","15 to 19yo",0.0164100201447445,0.016187867495078,0.013559491669082,0.0197429556823282,0.403434216163333,0.377057802023662,0.0455939964022068,0.934496869020027,0.38706173692149,0.360906719115855,0.0320621109910797,0.914804406631138
"ceasefire","other viral gastroenteritis","months 4 to 6","15 to 19yo",0.0328200404661966,0.0323757351644714,0.0271189834841762,0.0394859115772539,0.485006499406024,0.394582707529081,0.0652905072687195,1.6345936250533,0.45221007257827,0.362229476639091,0.0381878764799855,1.59514602117006
"escalation","other viral gastroenteritis","months 4 to 6","15 to 19yo",0.0328200404709413,0.0323757351691519,0.0271189834880968,0.0394859115829623,0.998369698346164,0.893663179722078,0.112222566593221,2.0351033075401,0.96564852469042,0.861383865589473,0.085176621302851,1.99574647000581
"status quo","other viral gastroenteritis","months 4 to 6","15 to 19yo",0.0328200402894891,0.0323757349901561,0.027118983338164,0.0394859113646565,0.806868432326667,0.754115604047324,0.0911879928044136,1.86899373804005,0.77412347384298,0.721813438231709,0.0641242219821594,1.82960881326228
"ceasefire","bacterial gastroenteritis","months 4 to 6","15 to 19yo",0.0328200404661966,0.0323757351644714,0.0271189834841762,0.0394859115772539,0.485006499406024,0.394582707529081,0.0652905072687195,1.6345936250533,0.45221007257827,0.362229476639091,0.0381878764799855,1.59514602117006
"escalation","bacterial gastroenteritis","months 4 to 6","15 to 19yo",0.0328200404709413,0.0323757351691519,0.0271189834880968,0.0394859115829623,0.998369698346164,0.893663179722078,0.112222566593221,2.0351033075401,0.96564852469042,0.861383865589473,0.085176621302851,1.99574647000581
"status quo","bacterial gastroenteritis","months 4 to 6","15 to 19yo",0.0328200402894891,0.0323757349901561,0.027118983338164,0.0394859113646565,0.806868432326667,0.754115604047324,0.0911879928044136,1.86899373804005,0.77412347384298,0.721813438231709,0.0641242219821594,1.82960881326228
"ceasefire","Hib disease","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","20 to 29yo",0.681291710559285,0.672068640912717,0.562946857594309,0.81966456650678,3.49316320982688,2.66307864867527,0.525146325684046,12.21633999822,2.81227879476547,2.00739690203793,-0.037517894829064,11.3973484086667
"escalation","pneumococcal disease","months 1 to 3","20 to 29yo",0.681291710925514,0.672068641273988,0.562946857896921,0.819664566947391,4.71609919546942,3.24034929135708,0.784452476125381,15.0353153506159,4.03591483186554,2.56933114177128,0.222328324545905,14.2172606135182
"status quo","pneumococcal disease","months 1 to 3","20 to 29yo",0.681291695903562,0.672068626455397,0.562946845484382,0.819664548874425,4.29380628107562,3.28779770892169,0.667077540814822,13.7272018264513,3.61333370925113,2.61650836870727,0.104720156628062,12.9087824298569
"ceasefire","RSV","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 1 to 3","20 to 29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 1 to 3","20 to 29yo",0.692288187881841,0.682916252081993,0.572033174450063,0.832894468878989,3.54954506421539,2.70606241541493,0.533622518145962,12.4135194202986,2.8576707458373,2.03979755240326,-0.0381234572823914,11.5813087906451
