"scenario","disease","subperiod","age","d_base_mean","d_base_median","d_base_lci","d_base_uci","d_crisis_mean","d_crisis_median","d_crisis_lci","d_crisis_uci","d_excess_mean","d_excess_median","d_excess_lci","d_excess_uci"
"escalation","RSV","months 4 to 6","10  to  14yo",0.0091797293044759,0.00910920525899849,0.00739821696960988,0.0112057683741648,0.150526173953654,0.109550751829694,0.010175180172803,0.545111324280076,0.141346444649178,0.100154441524822,0.000718904040045296,0.534351768718841
"status quo","RSV","months 4 to 6","10  to  14yo",0.00923086616574467,0.00915740211222071,0.00746990978877793,0.0113509613944967,0.107739300296588,0.0819800741826491,0.00691779038442399,0.357324558008778,0.0985084341308438,0.0728997115930065,-0.00186906649387133,0.348412252895787
"ceasefire","COVID-19","months 4 to 6","10  to  14yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 4 to 6","10  to  14yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 4 to 6","10  to  14yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 4 to 6","10  to  14yo",0.0332957424113669,0.0331228742182175,0.026915612631545,0.0410758598484492,0.290021787702192,0.218269049420368,0.0174130893746465,1.03354285793569,0.256726045290825,0.184368441455739,-0.0149246817508593,1.00003131464662
"escalation","Influenza, para-influenza","months 4 to 6","10  to  14yo",0.0332912415458729,0.0330354787717314,0.026830402071221,0.0406388826160188,0.545898800482469,0.397297177261649,0.0369013474874903,1.97690282186755,0.512607558936596,0.363220482228065,0.00260718015222762,1.93788217635237
"status quo","Influenza, para-influenza","months 4 to 6","10  to  14yo",0.0334766946833163,0.0332102696647036,0.0270904035245171,0.0411654401810974,0.390727760175696,0.297309251835174,0.0250880851725425,1.29587461420483,0.357251065492379,0.264378373998885,-0.00677836372390949,1.26355321425871
"ceasefire","rotavirus","months 4 to 6","10  to  14yo",0.019270312981366,0.019170263427121,0.0155777358284106,0.0237731498964298,0.280175504474877,0.234971386801625,0.0427140073184381,0.872038794206636,0.260905191493511,0.215890560186989,0.02401717627576,0.853471350555668
"escalation","rotavirus","months 4 to 6","10  to  14yo",0.0192677080511114,0.0191196822571286,0.015528419187668,0.0235202440464678,0.583535027790323,0.54128816411473,0.068830818956868,1.36196488018774,0.564267319739211,0.521153375684422,0.049781045355844,1.34103632691155
"status quo","rotavirus","months 4 to 6","10  to  14yo",0.0193750412938353,0.0192208445971134,0.0156788981683954,0.023824995595672,0.471938782301437,0.434657910323838,0.0570366243660465,1.199883326101,0.452563741007601,0.416478217553632,0.0367186784849605,1.18050441534766
"ceasefire","other viral gastroenteritis","months 4 to 6","10  to  14yo",0.038540625962732,0.0383405268542421,0.0311554716568211,0.0475462997928595,0.560351008949754,0.46994277360325,0.0854280146368761,1.74407758841327,0.521810382987022,0.431781120373977,0.04803435255152,1.70694270111134
"escalation","other viral gastroenteritis","months 4 to 6","10  to  14yo",0.0385354161022228,0.0382393645142572,0.0310568383753359,0.0470404880929355,1.16707005558065,1.08257632822946,0.137661637913736,2.72392976037548,1.12853463947842,1.04230675136884,0.099562090711688,2.68207265382311
"status quo","other viral gastroenteritis","months 4 to 6","10  to  14yo",0.0387500825876705,0.0384416891942269,0.0313577963367907,0.047649991191344,0.943877564602873,0.869315820647675,0.114073248732093,2.399766652202,0.905127482015203,0.832956435107263,0.0734373569699211,2.36100883069532
"ceasefire","bacterial gastroenteritis","months 4 to 6","10  to  14yo",0.038540625962732,0.0383405268542421,0.0311554716568211,0.0475462997928595,0.560351008949754,0.46994277360325,0.0854280146368761,1.74407758841327,0.521810382987022,0.431781120373977,0.04803435255152,1.70694270111134
"escalation","bacterial gastroenteritis","months 4 to 6","10  to  14yo",0.0385354161022228,0.0382393645142572,0.0310568383753359,0.0470404880929355,1.16707005558065,1.08257632822946,0.137661637913736,2.72392976037548,1.12853463947842,1.04230675136884,0.099562090711688,2.68207265382311
"status quo","bacterial gastroenteritis","months 4 to 6","10  to  14yo",0.0387500825876705,0.0384416891942269,0.0313577963367907,0.047649991191344,0.943877564602873,0.869315820647675,0.114073248732093,2.399766652202,0.905127482015203,0.832956435107263,0.0734373569699211,2.36100883069532
"ceasefire","Hib disease","months 1 to 3","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","12  to  59mo",3.03343767387226,3.01768836625103,2.45217038152021,3.74225206368861,26.6840461972848,20.097148391942,1.60079201826668,92.3243058606016,23.6506085234125,17.054296968034,-1.38891394536662,89.3527984772642
"escalation","pneumococcal disease","months 1 to 3","12  to  59mo",3.03302761859294,3.00972612781765,2.44440719904767,3.70244087152171,43.1874695574158,32.4396022328591,2.86518601212614,153.408589343275,40.1544419388228,29.3610231317935,-0.274628803527937,150.434892344369
"status quo","pneumococcal disease","months 1 to 3","12  to  59mo",3.04992348854857,3.02565060468441,2.46809485838698,3.75041335808283,35.5542271179036,26.9401495826558,2.13403380178414,122.412986565686,32.504303629355,23.6859915310701,-0.741109288716729,119.38802746775
"ceasefire","RSV","months 1 to 3","12  to  59mo",6.59893721169877,6.56467618401544,5.33444893871281,8.14089130999276,58.0484467924384,43.7193160469079,3.48236131848582,200.842200495938,51.4495095807396,37.0999001730141,-3.02144197550872,194.377986374897
"escalation","RSV","months 1 to 3","12  to  59mo",6.59804517786374,6.54735513867503,5.31756091950591,8.05428608329071,93.9499770825158,70.5690775027062,6.2329227189041,333.724888278085,87.3519319046521,63.8719396764833,-0.597427218173703,327.255910869576
"status quo","RSV","months 1 to 3","12  to  59mo",6.63480043607609,6.58199722935585,5.36909102939363,8.15864538146668,77.3446292905122,58.6055738349101,4.64237494869638,266.297085712764,70.7098288544362,51.5264817393913,-1.61220838831527,259.71659278648
"ceasefire","COVID-19","months 1 to 3","12  to  59mo",0.518975387051888,0.516280918301491,0.419529329324279,0.640242827445121,4.56523742769653,3.43831866241487,0.273871345511781,15.7952948171634,4.04626204064464,2.91773272486099,-0.237622206181106,15.2869147677963
"escalation","COVID-19","months 1 to 3","12  to  59mo",0.518905232784626,0.514918699519693,0.418201166012026,0.633431733536131,7.38872399535423,5.5499261677978,0.490190067996577,26.2458934684092,6.86981876256961,5.02322776409998,-0.0469848419283889,25.7371388088772
"status quo","COVID-19","months 1 to 3","12  to  59mo",0.521795861039601,0.51764313708329,0.422253766887876,0.641639101696464,6.08279146091392,4.60905285027568,0.365100963768599,20.9430138058541,5.56099559987432,4.05231553904097,-0.126792610005578,20.425488975135
"ceasefire","Influenza, para-influenza","months 1 to 3","12  to  59mo",0.434364729267793,0.432109550663013,0.351131764816468,0.535861448051758,3.82094829311498,2.87775565508064,0.229220991621973,13.2201239753133,3.38658356384719,2.44204294987752,-0.198881696186398,12.7946271829454
"escalation","Influenza, para-influenza","months 1 to 3","12  to  59mo",0.434306012534655,0.430969419922478,0.350020137344446,0.53016079434908,6.18411041823763,4.64509924261727,0.41027239728,21.9669192320619,5.74980440570297,4.20427061136446,-0.0393247129885068,21.5411089037404
"status quo","Influenza, para-influenza","months 1 to 3","12  to  59mo",0.436725369966072,0.433249681403549,0.35341202629754,0.537030082060807,5.09108935034746,3.85762031001825,0.305577075983571,17.5285895030739,4.65436398038139,3.39165013589983,-0.106121097632562,17.0954388400692
"ceasefire","rotavirus","months 1 to 3","12  to  59mo",0.314021544902279,0.312391176178057,0.25384874006184,0.38739802850577,5.04451126296062,4.31115162126858,0.827992051087139,14.8162938621746,4.73048971805834,4.00501768084299,0.518732650986546,14.5107347448737
"escalation","rotavirus","months 1 to 3","12  to  59mo",0.313979095969369,0.311566925053577,0.253045095215471,0.383276772883368,8.92018365872734,8.34479799075921,1.03385324527034,20.8385136401289,8.60620456275798,8.01582177443286,0.733161734086236,20.5319858737445
"status quo","rotavirus","months 1 to 3","12  to  59mo",0.315728156855516,0.313215427302538,0.2554972423108,0.388242885908363,8.10959867054238,7.57340100920046,0.960287859718438,20.138126405154,7.79387051368687,7.28167243527919,0.625080144180899,19.8527163924507
"ceasefire","other viral gastroenteritis","months 1 to 3","12  to  59mo",0.628043089804559,0.624782352356115,0.507697480123679,0.774796057011541,10.0890225259212,8.62230324253716,1.65598410217428,29.6325877243492,9.46097943611667,8.01003536168599,1.03746530197309,29.0214694897473
"escalation","other viral gastroenteritis","months 1 to 3","12  to  59mo",0.627958191938737,0.623133850107154,0.506090190430942,0.766553545766737,17.8403673174547,16.6895959815184,2.06770649054067,41.6770272802578,17.212409125516,16.0316435488657,1.46632346817247,41.063971747489
"status quo","other viral gastroenteritis","months 1 to 3","12  to  59mo",0.631456313711032,0.626430854605075,0.510994484621601,0.776485771816725,16.2191973410848,15.1468020184009,1.92057571943688,40.2762528103079,15.5877410273737,14.5633448705584,1.2501602883618,39.7054327849015
"ceasefire","bacterial gastroenteritis","months 1 to 3","12  to  59mo",0.628043089804559,0.624782352356115,0.507697480123679,0.774796057011541,10.0890225259212,8.62230324253716,1.65598410217428,29.6325877243492,9.46097943611667,8.01003536168599,1.03746530197309,29.0214694897473
"escalation","bacterial gastroenteritis","months 1 to 3","12  to  59mo",0.627958191938737,0.623133850107154,0.506090190430942,0.766553545766737,17.8403673174547,16.6895959815184,2.06770649054067,41.6770272802578,17.212409125516,16.0316435488657,1.46632346817247,41.063971747489
"status quo","bacterial gastroenteritis","months 1 to 3","12  to  59mo",0.631456313711032,0.626430854605075,0.510994484621601,0.776485771816725,16.2191973410848,15.1468020184009,1.92057571943688,40.2762528103079,15.5877410273737,14.5633448705584,1.2501602883618,39.7054327849015
"ceasefire","Hib disease","months 4 to 6","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","12  to  59mo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","12  to  59mo",3.04699493721917,3.03117524163092,2.46312980221975,3.75897721257661,26.5407783341736,19.9744664143141,1.59352491710109,94.5826591466531,23.4937833969544,16.8721183855279,-1.36580314601877,91.5159156129412
"escalation","pneumococcal disease","months 4 to 6","12  to  59mo",3.04658304929056,3.02317741777438,2.45533192395961,3.71898809329388,49.9568641766116,36.3578764134851,3.37695485452106,180.912406612934,46.910281127321,33.2394141199684,0.238591007405914,177.341508332222
"status quo","pneumococcal disease","months 4 to 6","12  to  59mo",3.06355443151415,3.03917306548747,2.47912544993284,3.76717498202957,35.7566890197915,27.2076764031226,2.29588719064463,118.58943825217,32.6931345882774,24.1940713359744,-0.620308737802203,115.631608365607
"ceasefire","RSV","months 4 to 6","12  to  59mo",0.5971130089331,0.594012857397658,0.482694220994838,0.736638635822953,5.20113893756853,3.91435298982459,0.312279632117965,18.5351591845751,4.60402592863543,3.3063925552343,-0.267653489071387,17.9341760858923
"escalation","RSV","months 4 to 6","12  to  59mo",0.597032292146409,0.592445541151226,0.481166087654567,0.728802054590794,9.78993864446091,7.12497441938227,0.661774540411475,35.4530131134928,9.1929063523145,6.51385610717871,0.0467561637849474,34.7532318992397
"status quo","RSV","months 4 to 6","12  to  59mo",0.600358137221337,0.59558017364409,0.485828853487702,0.738245134975546,7.00716102586589,5.33182951001996,0.44992004805493,23.2397157729003,6.40680288864455,4.74125984172141,-0.121560561972776,22.6600762461309
"ceasefire","COVID-19","months 4 to 6","12  to  59mo",0.228097422844401,0.226913163642069,0.184389397289356,0.281396271535019,1.98683728166433,1.49528450347713,0.119290952009531,7.08043867536303,1.75873985881993,1.26304335942772,-0.102243746425118,6.85086287659167
"escalation","COVID-19","months 4 to 6","12  to  59mo",0.228066588997626,0.226314448170717,0.183805649704789,0.278402694178264,3.73976071731596,2.72174325224836,0.252798155313356,13.543066056634,3.51169412831834,2.48829579761039,0.0178608744105123,13.275749335782
"status quo","COVID-19","months 4 to 6","12  to  59mo",0.229337063227834,0.22751187911342,0.185586828232059,0.282009954893154,2.6767384859217,2.03676113580962,0.171869649316008,8.87758128885253,2.44740142269387,1.8111632718648,-0.0464361862674038,8.65615874361094
"ceasefire","Influenza, para-influenza","months 4 to 6","12  to  59mo",0.0309691811792829,0.0308083922613595,0.0250348670361271,0.0382056579494431,0.269756330353588,0.203017360412469,0.0161963386511054,0.961323391696978,0.238787149174306,0.171485579046152,-0.0138818100967679,0.930153488863928
"escalation","Influenza, para-influenza","months 4 to 6","12  to  59mo",0.0309649948146352,0.0307271036274245,0.0249556106180405,0.0377992147797682,0.507753773705408,0.369535783663235,0.0343228423015915,1.83876547661393,0.476788778890773,0.337840219424188,0.00242500177661762,1.8024714235857
"status quo","Influenza, para-influenza","months 4 to 6","12  to  59mo",0.0311374892958453,0.0308896808952944,0.0251974443039971,0.0382889787992265,0.363425408785162,0.276534578283414,0.0233350392236487,1.2053245492205,0.332287919489317,0.245904766534369,-0.00630472123646554,1.17526162770541
"ceasefire","rotavirus","months 4 to 6","12  to  59mo",0.315424993147653,0.3137873378593,0.254983259570496,0.389129416342668,4.58603638999452,3.84611542861112,0.699161735398657,14.2739160984617,4.27061139684687,3.53379203199619,0.393123747887905,13.9699959809193
"escalation","rotavirus","months 4 to 6","12  to  59mo",0.315382354498841,0.312959402930911,0.254176023015317,0.384989741700724,9.55155903903386,8.86004371708401,1.12665324215603,22.2932426378323,9.23617668453502,8.53046860801336,0.814838134981709,21.9506748352172
"status quo","rotavirus","months 4 to 6","12  to  59mo",0.317139232416881,0.314615272787689,0.256639129427273,0.389978049644266,7.72490240908324,7.11467263235654,0.933600656472065,19.6402201811339,7.40776317666636,6.81709939247124,0.60102754536001,19.323017611695
"ceasefire","other viral gastroenteritis","months 4 to 6","12  to  59mo",0.630849986295306,0.6275746757186,0.509966519140992,0.778258832685335,9.17207277998904,7.69223085722225,1.39832347079731,28.5478321969234,8.54122279369374,7.06758406399237,0.786247495775811,27.9399919618385
"escalation","other viral gastroenteritis","months 4 to 6","12  to  59mo",0.630764708997682,0.625918805861823,0.508352046030634,0.769979483401449,19.1031180780677,17.720087434168,2.25330648431206,44.5864852756646,18.47235336907,17.0609372160267,1.62967626996342,43.9013496704344
"status quo","other viral gastroenteritis","months 4 to 6","12  to  59mo",0.634278464833763,0.629230545575377,0.513278258854546,0.779956099288532,15.4498048181665,14.2293452647131,1.86720131294413,39.2804403622677,14.8155263533327,13.6341987849425,1.20205509072002,38.6460352233899
"ceasefire","bacterial gastroenteritis","months 4 to 6","12  to  59mo",0.630849986295306,0.6275746757186,0.509966519140992,0.778258832685335,9.17207277998904,7.69223085722225,1.39832347079731,28.5478321969234,8.54122279369374,7.06758406399237,0.786247495775811,27.9399919618385
"escalation","bacterial gastroenteritis","months 4 to 6","12  to  59mo",0.630764708997682,0.625918805861823,0.508352046030634,0.769979483401449,19.1031180780677,17.720087434168,2.25330648431206,44.5864852756646,18.47235336907,17.0609372160267,1.62967626996342,43.9013496704344
"status quo","bacterial gastroenteritis","months 4 to 6","12  to  59mo",0.634278464833763,0.629230545575377,0.513278258854546,0.779956099288532,15.4498048181665,14.2293452647131,1.86720131294413,39.2804403622677,14.8155263533327,13.6341987849425,1.20205509072002,38.6460352233899
"ceasefire","Hib disease","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","15  to  19yo",0.309534456517577,0.30792738431133,0.250221467502063,0.38186245547843,2.7228618568658,2.05072942774918,0.163346124312926,9.42084753679609,2.41332740034822,1.74023438449326,-0.141725912792512,9.11763249768002
"escalation","pneumococcal disease","months 1 to 3","15  to  19yo",0.309492614142137,0.307114911001801,0.249429306025272,0.377800088930787,4.4068846487159,3.31016349314888,0.292365919604708,15.6539376880893,4.09739203457376,2.99602276855036,-0.0280233472987691,15.3504992188131
"status quo","pneumococcal disease","months 1 to 3","15  to  19yo",0.311216682504956,0.308739857620858,0.25184641412112,0.382695240620697,3.62798235896975,2.74899485537304,0.217758551202464,12.4911210781312,3.3167656764648,2.41693791133368,-0.0756233968078294,12.1824517824234
"ceasefire","RSV","months 1 to 3","15  to  19yo",0.10146261449753,0.100935830663618,0.0820203494686747,0.125171082881004,0.892529658963877,0.672210686032751,0.0535433923166059,3.08806920114777,0.791067044466347,0.570433199830725,-0.0464564811806683,2.9886780349112
"escalation","RSV","months 1 to 3","15  to  19yo",0.101448898942703,0.10066950921068,0.0817606860520598,0.123839475616312,1.44453720363875,1.08504185998462,0.0958349223114157,5.13122016490195,1.34308830469605,0.982069352185303,-0.00918580152883219,5.03175576026581
"status quo","RSV","months 1 to 3","15  to  19yo",0.102014033065839,0.101202152116556,0.0825529923745513,0.125444062370265,1.18922002943825,0.901095821138636,0.0713792970991632,4.094477289705,1.08720599637241,0.792250537536485,-0.0247886701972735,3.99329826714973
"ceasefire","COVID-19","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 1 to 3","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 1 to 3","15  to  19yo",0.583745500670454,0.580714751912451,0.471888194512499,0.720147581527315,5.13499652276142,3.86743398460101,0.30805153711284,17.7666080344588,4.55125102209096,3.28187693056483,-0.26727836652442,17.1947802101482
"escalation","Influenza, para-influenza","months 1 to 3","15  to  19yo",0.583666590882265,0.579182523015585,0.470394271338054,0.712486437042981,8.31086501517001,6.24257818450504,0.551367663680235,29.5214813756247,7.72719842428774,5.65014580516723,-0.052848729939224,28.9492321883674
"status quo","Influenza, para-influenza","months 1 to 3","15  to  19yo",0.586917980601416,0.582246980809318,0.474952652306233,0.721718116146603,6.84194710465169,5.18428027769216,0.410666960722469,23.5567820452807,6.25502912405027,4.55806002024451,-0.142616812773088,22.9746681359224
"ceasefire","rotavirus","months 1 to 3","15  to  19yo",0.0163292964269526,0.0162445163390406,0.0132002768324961,0.0201449147212377,0.262317414455172,0.224182301845369,0.0430560509648146,0.770455589279952,0.24598811802822,0.20826316527429,0.0269743887379899,0.754566343833697
"escalation","rotavirus","months 1 to 3","15  to  19yo",0.0163270890586374,0.0162016548183572,0.0131584868498298,0.0199306071178203,0.463854552373294,0.433934174983279,0.0537609485019245,1.08361439477871,0.447527463314657,0.416827227256231,0.0381248213033227,1.06767477903693
"status quo","rotavirus","months 1 to 3","15  to  19yo",0.0164180412055277,0.0162873778597241,0.0132859998738631,0.0201888477799383,0.42170367844065,0.393821099370428,0.0499355072003927,1.04719386580794,0.405285637235122,0.378651049935588,0.0325045180199611,1.03235238509966
"ceasefire","other viral gastroenteritis","months 1 to 3","15  to  19yo",0.0326585928539051,0.0324890326780813,0.0264005536649923,0.0402898294424755,0.524634828910345,0.448364603690737,0.0861121019296291,1.5409111785599,0.49197623605644,0.41652633054858,0.0539487774759798,1.50913268766739
"escalation","other viral gastroenteritis","months 1 to 3","15  to  19yo",0.0326541781172747,0.0324033096367143,0.0263169736996595,0.0398612142356406,0.927709104746588,0.867868349966558,0.107521897003849,2.16722878955742,0.895054926629313,0.833654454512462,0.0762496426066453,2.13534955807386
"status quo","other viral gastroenteritis","months 1 to 3","15  to  19yo",0.0328360824110554,0.0325747557194482,0.0265719997477262,0.0403776955598766,0.8434073568813,0.787642198740857,0.0998710144007854,2.09438773161588,0.810571274470245,0.757302099871176,0.0650090360399221,2.06470477019932
"ceasefire","bacterial gastroenteritis","months 1 to 3","15  to  19yo",0.0326585928539051,0.0324890326780813,0.0264005536649923,0.0402898294424755,0.524634828910345,0.448364603690737,0.0861121019296291,1.5409111785599,0.49197623605644,0.41652633054858,0.0539487774759798,1.50913268766739
"escalation","bacterial gastroenteritis","months 1 to 3","15  to  19yo",0.0326541781172747,0.0324033096367143,0.0263169736996595,0.0398612142356406,0.927709104746588,0.867868349966558,0.107521897003849,2.16722878955742,0.895054926629313,0.833654454512462,0.0762496426066453,2.13534955807386
"status quo","bacterial gastroenteritis","months 1 to 3","15  to  19yo",0.0328360824110554,0.0325747557194482,0.0265719997477262,0.0403776955598766,0.8434073568813,0.787642198740857,0.0998710144007854,2.09438773161588,0.810571274470245,0.757302099871176,0.0650090360399221,2.06470477019932
"ceasefire","Hib disease","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 4 to 6","15  to  19yo",0.31091785073665,0.309303596084788,0.251339775736709,0.383569103324144,2.70824268716057,2.03821085860348,0.162604583377663,9.65129174965848,2.39732483642392,1.72164473321714,-0.139367667961099,9.33835873601441
"escalation","pneumococcal disease","months 4 to 6","15  to  19yo",0.31087582135618,0.308487491609631,0.25054407387343,0.379488580948355,5.09763920169506,3.70998738913113,0.344587230053169,18.460449654381,4.78676338033888,3.39177695101719,0.0243460211638688,18.0960722787981
"status quo","pneumococcal disease","months 4 to 6","15  to  19yo",0.312607595052464,0.310119700559946,0.252971984687024,0.38440561041118,3.64864173671342,2.77629351052271,0.234274203127003,12.1009630869562,3.33603414166096,2.46878278938514,-0.0632968099798167,11.7991437107762
"ceasefire","RSV","months 4 to 6","15  to  19yo",0.00918097037344637,0.0091333036856096,0.00742171293555571,0.0113262605072203,0.0799706283058807,0.0601855231642041,0.00480148649889318,0.284989180933692,0.0707896579324343,0.0508377671202115,-0.00411533280426196,0.275748705610926
"escalation","RSV","months 4 to 6","15  to  19yo",0.0091797293044759,0.00910920525899849,0.00739821696960988,0.0112057683741648,0.150526173953654,0.109550751829694,0.010175180172803,0.545111324280076,0.141346444649178,0.100154441524822,0.000718904040045296,0.534351768718841
"status quo","RSV","months 4 to 6","15  to  19yo",0.00923086616574467,0.00915740211222071,0.00746990978877793,0.0113509613944967,0.107739300296588,0.0819800741826491,0.00691779038442399,0.357324558008778,0.0985084341308438,0.0728997115930065,-0.00186906649387133,0.348412252895787
"ceasefire","COVID-19","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","COVID-19","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","COVID-19","months 4 to 6","15  to  19yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","Influenza, para-influenza","months 4 to 6","15  to  19yo",0.0416196780142087,0.0414035927727719,0.0336445157894312,0.0513448248105614,0.36252723462774,0.27283631177546,0.0217663617183081,1.29192857241961,0.320907556613531,0.230460551819674,-0.0186558521885741,1.25003914330828
"escalation","Influenza, para-influenza","months 4 to 6","15  to  19yo",0.0416140519323411,0.0412943484646643,0.0335380025890263,0.0507986032700236,0.682373500603087,0.496621471577062,0.0461266843593628,2.47112852733444,0.640759448670746,0.454025602785082,0.00325897519028453,2.42235272044046
"status quo","Influenza, para-influenza","months 4 to 6","15  to  19yo",0.0418458683541454,0.0415128370808795,0.0338630044056464,0.0514568002263717,0.488409700219619,0.371636564793968,0.0313601064656782,1.61984326775604,0.446563831865474,0.330472967498606,-0.00847295465488686,1.57944151782339
"ceasefire","rotavirus","months 4 to 6","15  to  19yo",0.0164022765227155,0.0163171175293827,0.0132592724831442,0.0202349478596567,0.238476463964649,0.200000159051542,0.0363568023055872,0.742251641420861,0.222074187441934,0.183759167287792,0.0204426553398871,0.726447624881139
"escalation","rotavirus","months 4 to 6","15  to  19yo",0.016400059289067,0.0162740644488303,0.0132172957296055,0.0200196824568944,0.49668642620193,0.460727241683516,0.0585866003788947,1.1592611184192,0.480286366912863,0.443589151197926,0.0423720399510872,1.14144740058346
"status quo","rotavirus","months 4 to 6","15  to  19yo",0.0164914179259994,0.0163601706099352,0.0133453786442491,0.0202790772672229,0.401699257120891,0.369966966536102,0.0485477576663537,1.02130246295092,0.385207839194892,0.354492991193653,0.031253769393439,1.00480775146426
"ceasefire","other viral gastroenteritis","months 4 to 6","15  to  19yo",0.032804553045431,0.0326342350587654,0.0265185449662884,0.0404698957193133,0.476952927929299,0.400000318103084,0.0727136046111744,1.48450328284172,0.444148374883868,0.367518334575583,0.0408853106797742,1.45289524976228
"escalation","other viral gastroenteritis","months 4 to 6","15  to  19yo",0.0328001185781341,0.0325481288976605,0.0264345914592111,0.0400393649137887,0.99337285240386,0.921454483367032,0.117173200757789,2.3185222368384,0.960572733825726,0.887178302395852,0.0847440799021744,2.28289480116693
"status quo","other viral gastroenteritis","months 4 to 6","15  to  19yo",0.0329828358519987,0.0327203412198704,0.0266907572884982,0.0405581545344459,0.803398514241782,0.739933933072205,0.0970955153327074,2.04260492590184,0.770415678389784,0.708985982387307,0.062507538786878,2.00961550292852
"ceasefire","bacterial gastroenteritis","months 4 to 6","15  to  19yo",0.032804553045431,0.0326342350587654,0.0265185449662884,0.0404698957193133,0.476952927929299,0.400000318103084,0.0727136046111744,1.48450328284172,0.444148374883868,0.367518334575583,0.0408853106797742,1.45289524976228
"escalation","bacterial gastroenteritis","months 4 to 6","15  to  19yo",0.0328001185781341,0.0325481288976605,0.0264345914592111,0.0400393649137887,0.99337285240386,0.921454483367032,0.117173200757789,2.3185222368384,0.960572733825726,0.887178302395852,0.0847440799021744,2.28289480116693
"status quo","bacterial gastroenteritis","months 4 to 6","15  to  19yo",0.0329828358519987,0.0327203412198704,0.0266907572884982,0.0405581545344459,0.803398514241782,0.739933933072205,0.0970955153327074,2.04260492590184,0.770415678389784,0.708985982387307,0.062507538786878,2.00961550292852
"ceasefire","Hib disease","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","Hib disease","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","Hib disease","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","pneumococcal disease","months 1 to 3","20  to  29yo",0.68097580433867,0.677440245484926,0.550487228504538,0.840097402052546,5.99029608510475,4.51160474104821,0.359361473488438,20.7258645809514,5.30932028076608,3.82851564588518,-0.311797008143527,20.058791494896
"escalation","pneumococcal disease","months 1 to 3","20  to  29yo",0.6808837511127,0.675652804203963,0.548744473255599,0.831160195647732,9.69514622717497,7.28235968492754,0.643205023130358,34.4386629137965,9.01426247606227,6.59125009081079,-0.0616513640572919,33.7710982813889
"status quo","pneumococcal disease","months 1 to 3","20  to  29yo",0.684676701510904,0.679227686765888,0.554062111066464,0.841929529365533,7.98156118973346,6.04778868182069,0.47906881264542,27.4804663718887,7.29688448822256,5.3172634049341,-0.166371472977225,26.8013939213316
"ceasefire","RSV","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"escalation","RSV","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"status quo","RSV","months 1 to 3","20  to  29yo",0,0,0,0,0,0,0,0,0,0,0,0
"ceasefire","COVID-19","months 1 to 3","20  to  29yo",0.691967182735851,0.688374557735322,0.559372439099039,0.853657103260162,6.08698323692871,4.58442488321983,0.365161794015708,21.0603930895512,5.39501605419286,3.89031029981465,-0.316829608241475,20.3825530237284
"escalation","COVID-19","months 1 to 3","20  to  29yo",0.691873643712834,0.686558266026258,0.557601554682701,0.844575644714841,9.85163199380565,7.39990155706373,0.653586757328769,34.9945246245457,9.15975835009281,6.69763701879997,-0.0626464559045186,34.3161850785029
